time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-01-13,22.6,17.1,29.7,0.0,,73.0,7.0,,1013.7,
2025-01-14,23.0,16.4,30.1,0.0,,65.0,6.3,,1013.8,
2025-01-15,23.3,17.0,30.2,0.0,,140.0,7.0,,1014.6,
2025-01-16,23.4,17.2,30.6,0.0,,6.0,4.5,,1014.6,
2025-01-17,22.7,16.4,29.3,0.0,,66.0,7.8,,1014.2,
2025-01-18,21.9,14.4,28.6,0.0,,82.0,8.8,,1014.0,
2025-01-19,21.9,13.4,30.0,0.0,,59.0,6.7,,1014.5,
2025-01-20,22.1,13.8,30.3,0.0,,43.0,5.8,,1013.8,
2025-01-21,22.4,13.8,31.0,0.0,,1.0,3.9,,1012.4,
2025-01-22,22.9,14.8,31.6,0.0,,352.0,3.8,,1012.0,
2025-01-23,23.1,14.8,31.8,0.0,,46.0,3.8,,1011.7,
2025-01-24,23.7,15.2,32.2,0.0,,36.0,4.4,,1011.3,
2025-01-25,24.4,16.6,33.4,0.0,,38.0,4.1,,1012.2,
2025-01-26,24.1,15.6,33.0,0.0,,65.0,5.7,,1012.3,
2025-01-27,24.1,14.6,32.8,0.0,,305.0,3.9,,1011.7,
2025-01-28,24.4,16.2,33.4,0.0,,279.0,4.2,,1011.1,
2025-01-29,24.6,16.8,34.0,0.0,,308.0,4.1,,1012.5,
2025-01-30,24.5,15.8,34.2,0.0,,254.0,5.1,,1011.6,
2025-01-31,24.1,16.2,33.6,0.0,,273.0,4.9,,1010.9,
2025-02-01,23.5,16.4,33.0,0.0,,279.0,5.2,,1011.8,
2025-02-02,24.3,16.0,33.2,0.0,,16.0,4.4,,1012.2,
2025-02-03,24.5,16.4,33.6,0.0,,244.0,5.5,,1012.4,
2025-02-04,24.3,17.0,33.8,0.0,,281.0,5.3,,1013.0,
2025-02-05,23.9,15.6,32.1,0.0,,35.0,6.0,,1012.3,
2025-02-06,24.3,15.6,32.7,0.0,,45.0,5.5,,1011.9,
2025-02-07,24.9,17.0,32.9,0.0,,68.0,4.8,,1013.2,
2025-02-08,25.2,17.4,33.4,0.0,,348.0,5.0,,1013.1,
2025-02-09,25.9,17.8,33.4,0.0,,342.0,4.8,,1012.3,
2025-02-10,26.1,19.4,33.6,0.0,,280.0,6.2,,1013.2,
2025-02-11,25.5,17.0,33.8,0.0,,294.0,5.6,,1013.8,
2025-02-12,25.0,16.2,34.0,0.0,,308.0,4.8,,1014.0,
2025-02-13,24.3,13.8,33.7,0.0,,48.0,4.9,,1014.1,
2025-02-14,24.6,14.4,32.8,0.0,,65.0,5.5,,1013.8,
2025-02-15,25.2,14.0,34.0,0.0,,25.0,5.4,,1012.8,
2025-02-16,25.4,14.4,35.0,0.0,,302.0,4.9,,1012.8,
2025-02-17,25.3,14.2,34.7,0.0,,342.0,4.6,,1013.3,
2025-02-18,25.8,15.6,34.8,0.0,,6.0,5.4,,1013.3,
2025-02-19,25.6,16.2,35.0,0.0,,314.0,5.8,,1012.2,
2025-02-20,25.3,15.8,33.8,0.0,,4.0,5.1,,1012.7,
2025-02-21,25.7,15.8,33.6,0.0,,26.0,6.5,,1014.3,
2025-02-22,26.1,16.4,34.8,0.0,,45.0,6.9,,1014.9,
2025-02-23,25.9,16.2,34.6,0.0,,28.0,5.7,,1015.0,
2025-02-24,25.5,15.2,34.6,0.0,,73.0,6.1,,1015.1,
2025-02-25,25.6,15.6,34.0,0.0,,64.0,6.4,,1015.8,
2025-02-26,25.5,16.4,33.5,0.0,,60.0,6.1,,1015.9,
2025-02-27,26.2,17.0,34.3,0.0,,62.0,6.4,,1014.3,
2025-02-28,27.0,18.2,34.8,0.0,,330.0,5.6,,1012.6,
2025-03-01,27.3,18.8,35.8,0.0,,263.0,5.4,,1012.3,
2025-03-02,27.1,18.6,35.0,0.0,,322.0,6.2,,1011.1,
2025-03-03,27.9,18.4,36.6,0.0,,343.0,6.3,,1011.4,
2025-03-04,27.6,16.8,35.8,0.0,,30.0,5.9,,1012.0,
2025-03-05,26.6,18.2,34.6,0.0,,55.0,6.1,,1012.6,
2025-03-06,25.7,15.0,35.2,0.0,,35.0,4.8,,1013.3,
2025-03-07,25.9,14.4,35.0,0.0,,70.0,5.2,,1011.5,
2025-03-08,26.9,15.2,37.4,0.0,,292.0,5.4,,1009.3,
2025-03-09,27.4,16.0,36.0,0.0,,61.0,5.8,,1009.7,
2025-03-10,27.8,17.4,36.2,0.0,,83.0,7.3,,1011.9,
2025-03-11,28.0,18.8,35.7,0.0,,60.0,7.6,,1012.7,
2025-03-12,28.8,19.6,37.0,0.0,,36.0,5.2,,1010.9,
2025-03-13,29.1,19.6,37.8,0.0,,253.0,7.3,,1009.8,
2025-03-14,29.0,19.6,37.8,0.0,,303.0,6.7,,1010.2,
2025-03-15,,,,,,,,,,
2025-03-16,,,,,,,,,,
2025-03-17,,,,,,,,,,
2025-03-18,,,,,,,,,,
2025-03-19,,,,,,,,,,
2025-03-20,,,,,,,,,,
2025-03-21,,,,,,,,,,
2025-03-22,26.6,17.0,35.4,0.0,,283.0,6.2,,1012.6,
2025-03-23,27.3,18.4,36.6,0.0,,340.0,7.4,,1012.7,
2025-03-24,28.5,19.4,37.0,0.0,,103.0,7.2,,1012.2,
2025-03-25,28.4,19.6,37.2,0.0,,307.0,6.7,,1009.7,
2025-03-26,28.2,21.1,37.8,0.0,,274.0,8.5,,1008.3,
2025-03-27,27.5,20.3,35.6,0.0,,289.0,9.5,,1009.4,
2025-03-28,28.2,19.2,37.1,0.0,,327.0,6.8,,1008.5,
2025-03-29,29.9,21.8,37.5,0.0,,9.0,7.5,,1007.8,
2025-03-30,30.4,24.0,39.0,0.0,,16.0,7.1,,1008.1,
2025-03-31,30.7,22.2,38.2,0.0,,300.0,6.9,,1008.3,
